timestep,v,omega,controller,solve_time_ms
0,0.9427108398244998,-0.004063470113235823,HYBRID(w=0.40),87.71770000021206
1,1.0573805326764072,-0.00507255489149389,HYBRID(w=0.80),0.0
2,1.0318275029260413,-0.005749156710248134,HYBRID(w=0.86),0.0
3,1.0400208800324713,-0.007024432896457593,HYBRID(w=0.87),0.0
4,1.0473037705989123,-0.008396823931596015,HYBRID(w=0.87),0.0
5,1.8913945922943591,-0.05621912350889474,HYBRID(w=0.88),67.78009999834467
6,1.8794622687603,-0.056864282619526085,HYBRID(w=0.88),0.0
7,1.8697535397367988,-0.057575284239044906,HYBRID(w=0.89),0.0
8,1.8623417677369658,-0.05830623329755902,HYBRID(w=0.90),0.0
9,1.8572514967404687,-0.05901092687211082,HYBRID(w=0.91),0.0
10,1.2887145610812392,-0.09408615173830738,HYBRID(w=0.92),76.70409999991534
11,1.2898977356540773,-0.09452387768651213,HYBRID(w=0.93),0.0
12,1.2907213379013753,-0.09497272460685421,HYBRID(w=0.94),0.0
13,1.2912317445764034,-0.0954094773732188,HYBRID(w=0.94),0.0
14,1.2914778065381685,-0.0958146349739197,HYBRID(w=0.95),0.0
15,1.3978662589094728,-0.13674028467204172,HYBRID(w=0.96),64.89249999867752
16,1.3974900555844552,-0.13697687950658377,HYBRID(w=0.96),0.0
17,1.3971868603666944,-0.13719940253700794,HYBRID(w=0.97),0.0
18,1.396956413828986,-0.13739550219066526,HYBRID(w=0.97),0.0
19,1.3967949649311147,-0.13755744064604591,HYBRID(w=0.98),0.0
20,1.3176551054410572,-0.18190987259912308,HYBRID(w=0.98),120.44210000021849
21,1.3176097802027074,-0.18201010147014476,HYBRID(w=0.98),0.0
22,1.3175530101578121,-0.18209903026359148,HYBRID(w=0.99),0.0
23,1.3174938835944086,-0.18217540515098818,HYBRID(w=0.99),0.0
24,1.3174328254803978,-0.18225394869911066,HYBRID(w=0.99),0.0
25,1.0004182252999407,-0.22547660914976542,HYBRID(w=0.99),60.287799999059644
26,1.0006206004222982,-0.225530374301819,HYBRID(w=0.99),0.0
27,1.0007721577099888,-0.22558800353851974,HYBRID(w=0.99),0.0
28,1.0008881321451066,-0.22564934563266467,HYBRID(w=0.99),0.0
29,1.000980499955974,-0.22571470033446775,HYBRID(w=0.99),0.0
30,1.2854178558964582,-0.2635424507783263,HYBRID(w=0.99),87.15900000242982
31,1.2852418537981871,-0.2635912380269674,HYBRID(w=0.99),0.0
32,1.2850891999256913,-0.2636500048384805,HYBRID(w=1.00),0.0
33,1.2849539032183035,-0.26372090910773927,HYBRID(w=1.00),0.0
34,1.284830337304499,-0.263807146049451,HYBRID(w=1.00),0.0
35,1.2306956376419587,-0.32618300985783616,HYBRID(w=1.00),77.39099999889731
36,1.2306315172552136,-0.3262527996885884,HYBRID(w=1.00),0.0
37,1.230567576963012,-0.32634459316718417,HYBRID(w=1.00),0.0
38,1.2304996098275738,-0.3264645103208136,HYBRID(w=1.00),0.0
39,1.2304222959863547,-0.32662098331555733,HYBRID(w=0.99),0.0
40,1.171205514597581,-0.39866394469884353,HYBRID(w=0.99),69.05650000044261
41,1.1711832078640525,-0.3988082929771318,HYBRID(w=0.99),0.0
42,1.1711450528033953,-0.39900400438828043,HYBRID(w=0.99),0.0
43,1.171082749686397,-0.399267564716159,HYBRID(w=0.99),0.0
44,1.1709849422104828,-0.3996211902421216,HYBRID(w=0.99),0.0
45,1.1078666993627961,-0.48368569818251944,HYBRID(w=0.99),80.88270000007469
46,1.107844634773303,-0.4840386632246806,HYBRID(w=0.99),0.0
47,1.1077770251961412,-0.48451873390934536,HYBRID(w=0.99),0.0
48,1.1076443341621982,-0.4851677325817315,HYBRID(w=0.99),0.0
49,1.1074203830936216,-0.48604098936085416,HYBRID(w=0.99),0.0
50,1.0418882027575234,-0.5846440221364452,HYBRID(w=0.98),82.64449999842327
51,1.0417785367604275,-0.5855109313301707,HYBRID(w=0.98),0.0
52,1.0415546098843669,-0.5866427722143756,HYBRID(w=0.98),0.0
53,1.041183547447566,-0.5881007265072682,HYBRID(w=0.98),0.0
54,1.0406290903448574,-0.5899524910380622,HYBRID(w=0.97),0.0
55,0.9744299648257154,-0.7051781598461017,HYBRID(w=0.97),191.39410000207135
56,0.9740762675154916,-0.7068500182421924,HYBRID(w=0.97),0.0
57,0.9735404561327702,-0.7089206525010335,HYBRID(w=0.96),0.0
58,0.9727952272791016,-0.7114422396801484,HYBRID(w=0.96),0.0
59,0.9718179216990264,-0.7144590754981498,HYBRID(w=0.96),0.0
60,0.906949833561586,-0.8472399191974718,HYBRID(w=0.95),255.187400001887
61,0.9063385296186651,-0.8496366484953626,HYBRID(w=0.95),0.0
62,0.9055401102738445,-0.8524261172088009,HYBRID(w=0.95),0.0
63,0.9045552573043191,-0.8556035263956376,HYBRID(w=0.95),0.0
64,0.9033951725730552,-0.8591417131617975,HYBRID(w=0.95),0.0
65,0.8419780329072962,-1.0082945332237108,HYBRID(w=0.94),273.8978999987012
66,0.8413475213746495,-1.0106448564799835,HYBRID(w=0.94),0.0
67,0.840603452172857,-1.0131893287453189,HYBRID(w=0.94),0.0
68,0.8397473133958111,-1.0160974421427411,HYBRID(w=0.94),0.0
69,0.8387271732915708,-1.0198702495269567,HYBRID(w=0.94),0.0
70,0.7828655442489797,-1.1816784317544082,HYBRID(w=0.94),211.01130000170087
71,0.782379595739774,-1.1844389265917457,HYBRID(w=0.94),0.0
72,0.7817841395420448,-1.1876402023160455,HYBRID(w=0.94),0.0
73,0.7810824243228118,-1.1912944943373267,HYBRID(w=0.94),0.0
74,0.780278695659879,-1.1954106424450959,HYBRID(w=0.94),0.0
75,0.732619306711712,-1.3575737039303541,HYBRID(w=0.93),212.32769999915035
76,0.7323691532908708,-1.3604095205029183,HYBRID(w=0.93),0.0
77,0.7320474402767454,-1.3636028439648322,HYBRID(w=0.93),0.0
78,0.7316607312452155,-1.3671413525724496,HYBRID(w=0.93),0.0
79,0.7312164476322198,-1.371007573297086,HYBRID(w=0.93),0.0
80,0.6942659033880663,-1.5126242698721861,HYBRID(w=0.93),216.3669999972626
81,0.6943505306365197,-1.5150150407747232,HYBRID(w=0.93),0.0
82,0.6944092765876417,-1.5175658673242873,HYBRID(w=0.93),0.0
83,0.6944503866789055,-1.5202380038519068,HYBRID(w=0.93),0.0
84,0.6944825399890474,-1.5229885164018984,HYBRID(w=0.92),0.0
85,0.6702732961868626,-1.6178774744869626,HYBRID(w=0.92),237.05120000158786
86,0.6707503525528846,-1.6191851741685868,HYBRID(w=0.92),0.0
87,0.671246479705548,-1.62037298950105,HYBRID(w=0.92),0.0
88,0.6717695201707972,-1.6213885495467002,HYBRID(w=0.92),0.0
89,0.672327250492328,-1.6221791607705385,HYBRID(w=0.92),0.0
90,0.6619460381290411,-1.6488067387067193,HYBRID(w=0.92),201.90910000019358
91,0.6628026880398878,-1.648552102170284,HYBRID(w=0.92),0.0
92,0.6637153740441923,-1.647906451009072,HYBRID(w=0.92),0.0
93,0.6646901678311861,-1.6468247307588793,HYBRID(w=0.92),0.0
94,0.6657327337512944,-1.6452654503254152,HYBRID(w=0.91),0.0
95,0.6689824917171598,-1.5984419044331153,HYBRID(w=0.91),236.05269999825396
96,0.670133908611078,-1.5965699339500983,HYBRID(w=0.91),0.0
97,0.6713683443211883,-1.594135665005476,HYBRID(w=0.91),0.0
98,0.6726899327589587,-1.5911144569754816,HYBRID(w=0.91),0.0
99,0.6741022482735785,-1.5874864187816347,HYBRID(w=0.91),0.0
100,0.6895129565865858,-1.481728685065142,HYBRID(w=0.91),169.32599999927334
101,0.6908328952598132,-1.4786213818240492,HYBRID(w=0.91),0.0
102,0.69225537590934,-1.47490637974005,HYBRID(w=0.91),0.0
103,0.6937830102836027,-1.470578130104914,HYBRID(w=0.91),0.0
104,0.6954177847337455,-1.4656347304262964,HYBRID(w=0.91),0.0
105,0.7206088627348289,-1.3267665856360829,HYBRID(w=0.91),270.286799997848
106,0.721970678265653,-1.3230067430929795,HYBRID(w=0.91),0.0
107,0.7234500497259794,-1.31868407251126,HYBRID(w=0.90),0.0
108,0.7250483429858406,-1.3138035866689892,HYBRID(w=0.90),0.0
109,0.7267662694410271,-1.308372380275354,HYBRID(w=0.90),0.0
110,0.7589470046791001,-1.1613999038831957,HYBRID(w=0.90),225.19789999932982
111,0.7602508669890663,-1.1575141113953595,HYBRID(w=0.90),0.0
112,0.7616837456530953,-1.1531502744646154,HYBRID(w=0.90),0.0
113,0.7632457747095992,-1.1483165423951405,HYBRID(w=0.90),0.0
114,0.7649364542248592,-1.1430220859922555,HYBRID(w=0.90),0.0
115,0.801321980751867,-1.0051155637284959,HYBRID(w=0.90),201.0405000000901
116,0.8025020660514816,-1.0014537723961667,HYBRID(w=0.90),0.0
117,0.8038184238610483,-0.9974043688473166,HYBRID(w=0.90),0.0
118,0.805269907770568,-0.9929748553254316,HYBRID(w=0.90),0.0
119,0.806854811519309,-0.9881732350253047,HYBRID(w=0.90),0.0
120,0.8449107605914375,-0.8680450687864927,HYBRID(w=0.90),153.59630000239122
121,0.8459296422230236,-0.8647844597022118,HYBRID(w=0.90),0.0
122,0.8470867649021765,-0.8612173361814537,HYBRID(w=0.90),0.0
123,0.8483797236270945,-0.8573494702886889,HYBRID(w=0.90),0.0
124,0.8498056576089311,-0.853186932666366,HYBRID(w=0.90),0.0
125,0.8873471542514182,-0.7535675074993533,HYBRID(w=0.89),202.52160000018193
126,0.8881857998522524,-0.7507668835957828,HYBRID(w=0.89),0.0
127,0.8891584924604652,-0.7477283413626236,HYBRID(w=0.89),0.0
128,0.8902616560098476,-0.7444561716671919,HYBRID(w=0.89),0.0
129,0.8914913601856079,-0.7409549152085434,HYBRID(w=0.89),0.0
130,0.9266963913037469,-0.6613136057590815,HYBRID(w=0.89),215.0164999984554
131,0.9273444562455296,-0.6589685914841085,HYBRID(w=0.89),0.0
132,0.9281156444966857,-0.6564438041071209,HYBRID(w=0.89),0.0
133,0.9290052993789182,-0.6537428071125311,HYBRID(w=0.89),0.0
134,0.9297752267174116,-0.6509814141229326,HYBRID(w=0.89),0.0
135,0.960142231842018,-0.5898089804530111,HYBRID(w=0.89),195.34039999780362
136,0.9595393671721494,-0.5884197246244256,HYBRID(w=0.89),0.0
137,0.9590542339187401,-0.5870025502235372,HYBRID(w=0.90),0.0
138,0.9586721406392539,-0.5855656602040478,HYBRID(w=0.90),0.0
139,0.9583795100267819,-0.5841167280935169,HYBRID(w=0.90),0.0
140,0.9843680456047357,-0.5383396283479066,HYBRID(w=0.90),239.27520000142977
141,0.9837218554839915,-0.5375763649897679,HYBRID(w=0.90),0.0
142,0.9831642952099136,-0.536801909612055,HYBRID(w=0.91),0.0
143,0.982683537613655,-0.5360218774625197,HYBRID(w=0.91),0.0
144,0.9822687328230787,-0.5352415063609939,HYBRID(w=0.91),0.0
145,1.0028503144239564,-0.503074196126851,HYBRID(w=0.91),196.20450000002165
146,1.0021850824854968,-0.5027462050988932,HYBRID(w=0.92),0.0
147,1.0015816742276313,-0.5024204519820227,HYBRID(w=0.92),0.0
148,1.0010226009097243,-0.5021072203383529,HYBRID(w=0.92),0.0
149,1.0004447394491682,-0.5018539847041126,HYBRID(w=0.92),0.0
150,-1.655847243018425,-0.7348229362980856,HYBRID(w=0.92),105.8221000021149
151,-1.6002317986145136,-0.7298283172377602,HYBRID(w=0.92),0.0
152,-1.5752214997230332,-0.7240919138720902,HYBRID(w=0.92),0.0
153,-1.5616253367673465,-0.7176503420051545,HYBRID(w=0.91),0.0
154,-1.54742147873724,-0.7104871198913123,HYBRID(w=0.91),0.0
155,1.9089807482990138,0.13684960398560714,HYBRID(w=0.91),193.11910000033095
156,1.9085100837184379,0.1313113697096464,HYBRID(w=0.91),0.0
157,1.9080079149187275,0.1259739034875876,HYBRID(w=0.92),0.0
158,1.9074915592348165,0.12093753675928386,HYBRID(w=0.92),0.0
159,1.906969322671983,0.11629622565286933,HYBRID(w=0.93),0.0
160,1.9069129547014547,-0.6865348733436576,HYBRID(w=0.93),158.06510000038543
161,1.9063409696906046,-0.6851086458469203,HYBRID(w=0.94),0.0
162,1.9057759772285794,-0.6842610372048586,HYBRID(w=0.94),0.0
163,1.905233071085348,-0.6839008175400425,HYBRID(w=0.95),0.0
164,1.9047243709577497,-0.6839262072817182,HYBRID(w=0.95),0.0
165,1.9042585015618125,-0.46667734815487044,HYBRID(w=0.96),218.91510000205017
166,1.8992253321150474,-0.46773578602096977,HYBRID(w=0.96),0.0
167,1.892102566127059,-0.4687624585157421,HYBRID(w=0.96),0.0
168,1.8855804439299721,-0.46947651943135005,HYBRID(w=0.97),0.0
169,1.8789828519149432,-0.47006270117618404,HYBRID(w=0.97),0.0
170,-0.04454135552141636,-0.491546022345671,HYBRID(w=0.97),224.9243000005663
171,-0.038326412337127365,-0.4921476739230355,HYBRID(w=0.97),0.0
172,-0.032485503289092256,-0.4926981908590772,HYBRID(w=0.97),0.0
173,-0.026999273907014204,-0.4932031456609035,HYBRID(w=0.97),0.0
174,-0.021849763279715002,-0.4936675296938471,HYBRID(w=0.97),0.0
175,-0.19857757416504918,-0.6230243394719239,HYBRID(w=0.97),268.1698999986111
176,-0.2005207160928793,-0.6228196575667254,HYBRID(w=0.97),0.0
177,-0.202326309557754,-0.6226003600270595,HYBRID(w=0.97),0.0
178,-0.20399698070199362,-0.6223662515153333,HYBRID(w=0.97),0.0
179,-0.2055353695827178,-0.6221167486308051,HYBRID(w=0.97),0.0
180,1.9026687102350965,-0.5860966106488336,HYBRID(w=0.97),279.02349999931175
181,1.9025820734539136,-0.5863074114930173,HYBRID(w=0.97),0.0
182,1.9025732461379334,-0.5864202800805575,HYBRID(w=0.97),0.0
183,1.9026415476131269,-0.5864534441350908,HYBRID(w=0.97),0.0
184,1.9027918322869208,-0.586438132703107,HYBRID(w=0.97),0.0
185,0.932345445871449,-0.6926196636660129,HYBRID(w=0.97),208.10870000059367
186,0.9334643114721755,-0.6923686938404908,HYBRID(w=0.97),0.0
187,0.9347906872598637,-0.6921793210921158,HYBRID(w=0.97),0.0
188,0.9363422617228658,-0.6920720179111433,HYBRID(w=0.97),0.0
189,0.9381286599128553,-0.692076686891881,HYBRID(w=0.96),0.0
190,0.9042856227842754,-0.7785135421583224,HYBRID(w=0.96),324.8267999988457
191,0.9058173681947222,-0.7781882585488457,HYBRID(w=0.96),0.0
192,0.9065580020085442,-0.7780466885426223,HYBRID(w=0.96),0.0
193,0.9071655241515413,-0.7781343350412449,HYBRID(w=0.96),0.0
194,0.9075801533697245,-0.7785058844860389,HYBRID(w=0.96),0.0
195,-1.57237136119579,-1.11039186864239,HYBRID(w=0.95),245.8717000008619
196,-1.5870778125700968,-1.1121483231942868,HYBRID(w=0.96),0.0
197,-1.6108169587593029,-1.1147897983085322,HYBRID(w=0.97),0.0
198,-1.628366470166471,-1.1166268246142632,HYBRID(w=0.97),0.0
199,-1.6404175181785516,-1.1175854144053845,HYBRID(w=0.97),0.0
200,0.7001043172033822,-1.0039576921678313,HYBRID(w=0.98),372.3926999991818
201,0.6993123605440006,-1.0035188444141736,HYBRID(w=0.98),0.0
202,0.6985937597408519,-1.0031705016328782,HYBRID(w=0.98),0.0
203,0.6979458669593536,-1.0029054010437375,HYBRID(w=0.98),0.0
204,0.6973664252392302,-1.0027171097851797,HYBRID(w=0.98),0.0
205,0.6552749616566487,-1.1484854759895513,HYBRID(w=0.98),246.52819999755593
206,0.6546549859270251,-1.1480371589673477,HYBRID(w=0.98),0.0
207,0.654084718815068,-1.147670977677819,HYBRID(w=0.98),0.0
208,0.6535631550989515,-1.1473794959296608,HYBRID(w=0.98),0.0
209,0.6530894769437089,-1.1471556081172467,HYBRID(w=0.98),0.0
210,0.6143152455458541,-1.2993769439814649,HYBRID(w=0.98),245.80229999992298
211,0.6137694812469462,-1.2989227017693645,HYBRID(w=0.98),0.0
212,0.6132575031584624,-1.2985398147017007,HYBRID(w=0.98),0.0
213,0.6127790575993407,-1.2982196301397086,HYBRID(w=0.98),0.0
214,0.6123339529170986,-1.2979535678924083,HYBRID(w=0.98),0.0
215,-1.8246354486240512,-1.659192763375491,HYBRID(w=0.98),171.99459999756073
216,-1.8308509582538195,-1.6602211417955273,HYBRID(w=0.98),0.0
217,-1.833329216528212,-1.6592296493778524,HYBRID(w=0.98),0.0
218,-1.8323586872410584,-1.6559933056569094,HYBRID(w=0.98),0.0
219,-1.8278083587817309,-1.6499761196895248,HYBRID(w=0.98),0.0
220,-0.35317906864956305,-1.7065302912063156,HYBRID(w=0.98),153.4090000022843
221,-0.3533298644338482,-1.7028326163088783,HYBRID(w=0.98),0.0
222,-0.3532467250072352,-1.6987313526601606,HYBRID(w=0.98),0.0
223,-0.35293695257119195,-1.694175747931796,HYBRID(w=0.98),0.0
224,-0.35206314094930663,-1.6885740230923802,HYBRID(w=0.98),0.0
225,1.900655866362955,-1.5617580364792356,HYBRID(w=0.98),167.98089999792865
226,1.9000561667864369,-1.58193615827273,HYBRID(w=0.99),0.0
227,1.8996574759857314,-1.5959385189060358,HYBRID(w=0.99),0.0
228,1.8993771585931902,-1.6062389617205795,HYBRID(w=0.99),0.0
229,1.8991810099225694,-1.6137295893641026,HYBRID(w=0.99),0.0
230,1.1282928008556639,-1.4672621993769295,HYBRID(w=1.00),218.1358999987424
231,1.1277193122919489,-1.4702011722166333,HYBRID(w=1.00),0.0
232,1.1272595661851545,-1.4725572459145546,HYBRID(w=1.00),0.0
233,1.1268944571478272,-1.4744283303827161,HYBRID(w=1.00),0.0
234,1.1266085327164004,-1.4758936152921964,HYBRID(w=1.00),0.0
235,-1.8894894351937235,-1.2298643521665138,HYBRID(w=1.00),246.1461999992025
236,-1.8887439508116832,-1.229053629354374,HYBRID(w=1.00),0.0
237,-1.8871380323482358,-1.2273071746141815,HYBRID(w=1.00),0.0
238,-1.8844029461696234,-1.2243327370383046,HYBRID(w=1.00),0.0
239,-1.8800893699745311,-1.2196416734727684,HYBRID(w=0.99),0.0
240,-1.8735081910931775,-1.4393089746020198,HYBRID(w=0.99),194.39670000065234
241,-1.8637660269225453,-1.4281437789444555,HYBRID(w=0.99),0.0
242,-1.8483007146090942,-1.4104194586742689,HYBRID(w=0.99),0.0
243,-1.8245657423707455,-1.3832175347150235,HYBRID(w=0.98),0.0
244,-1.7953410282193325,-1.3497239858667553,HYBRID(w=0.97),0.0
245,1.8929847458304727,-0.8666323762214914,HYBRID(w=0.96),185.77209999784827
246,1.8917970409603633,-0.9095460537135456,HYBRID(w=0.98),0.0
247,1.890845068660064,-0.9439423362451146,HYBRID(w=0.98),0.0
248,1.890143316542751,-0.9692977631694517,HYBRID(w=0.99),0.0
249,1.8897337565276595,-0.9840958218821783,HYBRID(w=0.99),0.0
250,1.888316954779611,-0.9346741736564969,HYBRID(w=1.00),146.41489999849
251,1.8881534676344973,-0.9404339436048744,HYBRID(w=1.00),0.0
252,1.8881449047411767,-0.9407356205078746,HYBRID(w=1.00),0.0
253,1.8881449047411767,-0.9407356205078746,HYBRID(w=1.00),0.0
254,1.8881449047411767,-0.9407356205078746,HYBRID(w=1.00),0.0
255,1.887488788999995,-0.6783172822656958,HYBRID(w=1.00),198.99319999967702
256,1.887488788999995,-0.6783172822656958,HYBRID(w=1.00),0.0
257,1.887488788999995,-0.6783172822656958,HYBRID(w=1.00),0.0
258,1.887488788999995,-0.6783172822656958,HYBRID(w=1.00),0.0
259,1.887488788999995,-0.6783172822656958,HYBRID(w=1.00),0.0
260,-1.8903570311064704,-0.40139932382770943,HYBRID(w=1.00),181.80779999966035
261,-1.8903570311064704,-0.40139932382770943,HYBRID(w=1.00),0.0
262,-1.8903570311064704,-0.40139932382770943,HYBRID(w=1.00),0.0
263,-1.8903570311064704,-0.40139932382770943,HYBRID(w=1.00),0.0
264,-1.8903570311064704,-0.40139932382770943,HYBRID(w=1.00),0.0
265,-1.89035677178582,-0.759712459604426,HYBRID(w=1.00),229.77969999919878
266,-1.89035677178582,-0.759712459604426,HYBRID(w=1.00),0.0
267,-1.89035677178582,-0.759712459604426,HYBRID(w=1.00),0.0
268,-1.89035677178582,-0.759712459604426,HYBRID(w=1.00),0.0
269,-1.89035677178582,-0.759712459604426,HYBRID(w=1.00),0.0
270,1.8879808011175265,-0.31545461843459116,HYBRID(w=1.00),241.13049999868963
271,1.8879669389115452,-0.315864900915643,HYBRID(w=1.00),0.0
272,1.8879669389115452,-0.315864900915643,HYBRID(w=1.00),0.0
273,1.8879669389115452,-0.315864900915643,HYBRID(w=1.00),0.0
274,1.8879669389115452,-0.315864900915643,HYBRID(w=1.00),0.0
275,1.8887543497331747,-0.3577965652063114,HYBRID(w=1.00),148.07239999936428
276,1.8887543497331747,-0.3577965652063114,HYBRID(w=1.00),0.0
277,1.8887543497331747,-0.3577965652063114,HYBRID(w=1.00),0.0
278,1.8887543497331747,-0.3577965652063114,HYBRID(w=1.00),0.0
279,1.8887543497331747,-0.3577965652063114,HYBRID(w=1.00),0.0
280,1.8897779351655248,-0.260787512331349,HYBRID(w=1.00),154.55610000208253
281,1.8897779351655248,-0.260787512331349,HYBRID(w=1.00),0.0
282,1.8898383912718295,-0.2589989909787607,HYBRID(w=1.00),0.0
283,1.8899757900811365,-0.25493421209560446,HYBRID(w=1.00),0.0
284,1.8901338956695324,-0.25025684800298376,HYBRID(w=0.99),0.0
285,1.8915204074474992,-1.3752266847895722,HYBRID(w=0.99),132.45070000266423
286,1.8916507369510795,-1.3699702019022046,HYBRID(w=0.99),0.0
287,1.89173885435775,-1.3664162281087302,HYBRID(w=0.99),0.0
288,1.8917546935964002,-1.365777395882514,HYBRID(w=0.99),0.0
289,1.8917058528156452,-1.3677472547493994,HYBRID(w=0.99),0.0
290,1.8929655024748417,1.332887643029598,HYBRID(w=0.99),175.83809999996447
291,1.8928870430145317,1.3316656002412586,HYBRID(w=0.99),0.0
292,1.892787930945153,1.3301218834078412,HYBRID(w=0.99),0.0
293,1.8926909314307239,1.3286110706057634,HYBRID(w=0.99),0.0
294,1.8926138383390714,1.327410309648291,HYBRID(w=1.00),0.0
295,1.894068628268896,0.8734424711046945,HYBRID(w=1.00),159.44579999995767
296,1.8940272080465468,0.872610965911794,HYBRID(w=1.00),0.0
297,1.8940080229177767,0.8722258271246508,HYBRID(w=1.00),0.0
298,1.8940081810579479,0.8722290017665574,HYBRID(w=1.00),0.0
299,1.8940275622179508,0.8726180758533831,HYBRID(w=1.00),0.0
300,-1.884205792083593,2.175164286240838,HYBRID(w=1.00),178.02810000284808
301,-1.8833638918856903,2.175343069082897,HYBRID(w=1.00),0.0
302,-1.881908656773059,2.1756520974807385,HYBRID(w=1.00),0.0
303,-1.8797255652129785,2.1761156908075465,HYBRID(w=0.99),0.0
304,-1.876637905049458,2.1767713750094533,HYBRID(w=0.99),0.0
305,0.44659182257197394,-0.23595772901342904,HYBRID(w=0.99),161.09380000125384
306,0.44635405926948135,-0.23645302188465012,HYBRID(w=0.99),0.0
307,0.4461394503546573,-0.2369000810586207,HYBRID(w=0.99),0.0
308,0.44594662136254404,-0.23730176973032574,HYBRID(w=0.99),0.0
309,0.44577434173736785,-0.23766065131260466,HYBRID(w=0.99),0.0
310,0.3987883503598881,-0.19056489630267523,HYBRID(w=0.99),136.42750000144588
311,0.39867693216550115,-0.19078690754016547,HYBRID(w=0.99),0.0
312,0.39857968241996017,-0.19098068680998728,HYBRID(w=0.99),0.0
313,0.3984960087746276,-0.19114741442254476,HYBRID(w=0.99),0.0
314,0.39842538355871165,-0.19128814181154793,HYBRID(w=0.99),0.0
315,0.33790146157262024,-0.1451580239901709,HYBRID(w=0.99),81.50629999727244
316,0.3378691931112115,-0.14521908499706981,HYBRID(w=0.99),0.0
317,0.3378450370584532,-0.14526479504458154,HYBRID(w=0.99),0.0
318,0.3378287511779691,-0.145295612512077,HYBRID(w=0.99),0.0
319,0.33782011895664504,-0.1453119471032788,HYBRID(w=0.99),0.0
320,0.26289235606662154,-0.09931170447945245,HYBRID(w=0.99),78.2307999979821
321,0.2629001981379557,-0.09929771281718663,HYBRID(w=0.99),0.0
322,0.2629112858250647,-0.09927793039405781,HYBRID(w=0.99),0.0
323,0.26292550637594686,-0.09925255837986678,HYBRID(w=0.99),0.0
324,0.2629427564822265,-0.0992217810952911,HYBRID(w=0.99),0.0
325,1.9006164565065948,-2.7227559419836744,HYBRID(w=0.99),67.99360000150045
326,1.9005907224129182,-2.724237776222251,HYBRID(w=0.99),0.0
327,1.9005809556169142,-2.724800173052764,HYBRID(w=0.99),0.0
328,1.9005867065988649,-2.7244690169581722,HYBRID(w=0.99),0.0
329,1.900608480918474,-2.7232151965313074,HYBRID(w=0.99),0.0
330,1.900646508319984,2.8424789857798802,HYBRID(w=0.99),62.91459999920335
